Make,Model,YOM,Mileage,Engine_Size,Fuel_Type,Transmission,Price
Mercedes-Benz,E 200,2017,98000,2980,Petrol,Automatic,6015000
Mercedes-Benz,E 200,2016,66000,2000,Petrol,Automatic,3865000
Mercedes-Benz,E 200,2010,95881,1790,Petrol,Automatic,1850000
Mercedes-Benz,E 200,2012,91000,1800,Petrol,Automatic,2450000
Mercedes-Benz,E 200,2016,158000,2000,Petrol,Automatic,5515000
Mercedes-Benz,E 200,2016,56000,2000,Petrol,Automatic,5865000
Mercedes-Benz,E 200,2016,42000,2000,Petrol,Automatic,5815000
Mercedes-Benz,E 300,2006,169000,3000,Petrol,Automatic,1815000
Mercedes-Benz,E 300,2009,83832,3000,Petrol,Automatic,1550000
Mercedes-Benz,E 300,2010,69000,2000,Petrol,Automatic,2515000
Mercedes-Benz,E 300,2011,98000,3000,Petrol,Automatic,2200000
Mercedes-Benz,E 300,2011,60500,3500,Petrol,Automatic,2600000
Mercedes-Benz,E 400,2016,54000,1800,Petrol,Automatic,7900000
Mercedes-Benz,E250,2014,70462,2000,Petrol,Automatic,3000000
Mercedes-Benz,E250,2014,61588,2000,Petrol,Automatic,4500000
Mercedes-Benz,E250,2014,37749,2500,Petrol,Automatic,4300000
Mercedes-Benz,E250,2015,30000,1991,Petrol,Automatic,4200000
Mercedes-Benz,E250,2016,121000,2100,Petrol,Automatic,5815000
Mercedes-Benz,E250,2016,87000,2100,Petrol,Automatic,5915000
Mercedes-Benz,E250,2016,84000,2000,Petrol,Automatic,4815000
Mercedes-Benz,GL 500,2013,44832,4663,Petrol,Automatic,8000000
Mercedes-Benz,GLA,2015,67000,1600,Petrol,Automatic,3599000
Mercedes-Benz,GLA,2015,54000,2000,Petrol,Automatic,3550000
Mercedes-Benz,GLA,2016,80000,1600,Petrol,Automatic,3100000
Mercedes-Benz,GLA 180,2016,110000,1800,Petrol,Automatic,2765000
Mercedes-Benz,GLA 180,2016,73000,1600,Petrol,Automatic,3810000
Mercedes-Benz,GLA 200,2016,55000,2000,Petrol,Automatic,3615000
Mercedes-Benz,GLA 250,2015,124000,1500,Petrol,Automatic,4200000
Mercedes-Benz,GLA 250,2016,138000,2000,Petrol,Automatic,3215000
Mercedes-Benz,GLA 250,2016,97000,2000,Petrol,Automatic,6415000
Mercedes-Benz,GLC 200,2016,83000,2000,Petrol,Automatic,5950000
Mercedes-Benz,GLC 200,2016,56000,2000,Petrol,Automatic,6300000
Mercedes-Benz,GLC 200,2016,58000,2000,Petrol,Automatic,6200000
Mercedes-Benz,GLC 250,2015,107000,1998,Petrol,Automatic,6010000
Mercedes-Benz,GLC 250,2016,90000,2000,Petrol,Automatic,6015000
Mercedes-Benz,GLC 250,2016,84000,1997,Petrol,Automatic,5415000
Mercedes-Benz,GLC 250,2016,67000,2000,Petrol,Automatic,6315000
Mercedes-Benz,GLC 250,2016,62000,2000,Petrol,Automatic,6010000
Mercedes-Benz,GLC 250,2016,61000,2000,Petrol,Automatic,6215000
Mercedes-Benz,GLC 250,2016,57000,2000,Petrol,Automatic,5650000
Mercedes-Benz,GLC 250,2016,55000,2000,Petrol,Automatic,5815000
Mercedes-Benz,GLC 250,2016,52000,2000,Petrol,Automatic,6715000
Mercedes-Benz,GLC 250,2016,51000,2000,Petrol,Automatic,8115000
Mercedes-Benz,GLC 250,2016,34000,2500,Petrol,Automatic,6700000
Mercedes-Benz,GLC 250,2017,56000,2000,Petrol,Automatic,6915000
Mercedes-Benz,GLC 350,2016,49000,2400,Petrol,Automatic,9515000
Mercedes-Benz,GLC 350,2016,47000,2500,Petrol,Automatic,6865000
Mercedes-Benz,GLE,2023,1500,2000,Diesel,Automatic,25000000
Mercedes-Benz,GLE 250,2015,108000,3000,Petrol,Automatic,7715000
Mercedes-Benz,GLE 250,2016,29000,3000,Petrol,Automatic,6915000
Mercedes-Benz,GLE 350,2016,94000,3000,Petrol,Automatic,7500000
Mercedes-Benz,GLE 350,2016,94000,2500,Petrol,Automatic,10950000
Mercedes-Benz,GLE 350,2016,94000,2000,Petrol,Automatic,7815000
Mercedes-Benz,GLE 350,2016,86000,3000,Petrol,Automatic,9015000
