Make,Model,Mileage,Engine_Size,Fuel_Type,Transmission,Age,Price
Mazda,Axela,39819,1500,Petrol,Automatic,8,2150000
Mazda,Axela,104212,1500,Diesel,Automatic,8,2120000
Mazda,Axela,148000,1500,Petrol,Automatic,8,2115000
Mazda,Axela,121000,1500,Petrol,Automatic,8,2115000
Mazda,Axela,177000,2200,Petrol,Automatic,8,2065000
Mazda,Axela,108000,1500,Petrol,Automatic,8,2015000
Mazda,Axela,105000,1500,Petrol,Automatic,8,2015000
Mazda,Axela,69000,1500,Petrol,Automatic,8,2015000
Mazda,Axela,85000,1500,Petrol,Automatic,8,1995000
Mazda,Axela,74000,1500,Petrol,Automatic,8,1995000
Mazda,Axela,44000,2000,Petrol,Automatic,8,1980000
Mazda,Axela,104000,1500,Petrol,Automatic,8,1965000
Mazda,Axela,113000,1498,Petrol,Automatic,8,1965000
Mazda,Axela,112000,1500,Petrol,Automatic,8,1915000
Mazda,Axela,111000,1500,Petrol,Automatic,8,1915000
Mazda,Axela,31000,1500,Petrol,Automatic,8,1900000
Mazda,Axela,121000,1800,Petrol,Automatic,8,1880000
Mazda,Axela,123000,1800,Petrol,Automatic,8,1865000
Mazda,Axela,101000,1800,Petrol,Automatic,8,1865000
Mazda,Axela,52000,1800,Petrol,Automatic,8,1865000
Mazda,Axela,125000,1500,Petrol,Automatic,8,1865000
Mazda,Axela,53000,1500,Petrol,Automatic,8,1865000
Mazda,Axela,75000,1500,Petrol,Automatic,8,1850000
Mazda,Axela,106000,1496,Petrol,Automatic,8,1850000
Mazda,Axela,132000,1500,Petrol,Automatic,8,1800000
Mazda,Axela,144000,2000,Petrol,Automatic,9,1750000
Mazda,Axela,64000,1500,Petrol,Automatic,8,1750000
Mazda,Axela,110000,1590,Petrol,Automatic,8,1580000
Mazda,Axela,86000,1500,Petrol,Automatic,8,1550000
Mazda,Axela,115461,1500,Petrol,Automatic,10,1150000
Mazda,Axela,176284,1500,Petrol,Automatic,14,850000
Mazda,Axela,244305,1500,Petrol,Automatic,16,700000
Mazda,Bongo,152347,1790,Petrol,Manual,9,1630000
Mazda,Bongo,110000,1800,Petrol,Automatic,9,1435000
Mazda,Bongo,160000,1800,Petrol,Automatic,9,1315000
Mazda,Bongo,63000,1800,Petrol,Automatic,9,1265000
Mazda,Bongo,74000,1800,Petrol,Automatic,8,1265000
Mazda,Bongo,78000,1800,Petrol,Automatic,8,1000000
Mazda,Bongo,286832,1800,Petrol,Automatic,11,800000
Mazda,Bongo,145678,1800,Petrol,Automatic,11,770000
Mazda,Bongo,309564,1800,Petrol,Automatic,12,700000
Mazda,Bongo,324575,1800,Petrol,Automatic,10,700000
Mazda,Bongo,240564,1800,Petrol,Automatic,15,450000
Mazda,Carol,63000,658,Petrol,Automatic,8,765000
Mazda,Carol,62000,658,Petrol,Automatic,8,765000
Mazda,Carol,84000,1000,Petrol,Automatic,8,750000
Mazda,Carol,276577,700,Petrol,Automatic,10,550000
Mazda,CX-3,84000,1500,Petrol,Automatic,8,2450000
Mazda,CX-3,65359,1500,Diesel,Automatic,8,2400000
Mazda,CX-3,134000,1500,Petrol,Automatic,8,2165000
Mazda,CX-3,124000,1500,Petrol,Automatic,8,2115000
Mazda,CX-3,122000,1500,Petrol,Automatic,8,2115000
Mazda,CX-3,96000,1500,Petrol,Automatic,8,2115000
Mazda,CX-3,82000,1500,Petrol,Automatic,8,2115000
Mazda,CX-3,82383,1500,Diesel,Automatic,9,2100000
Mazda,CX-3,166000,1500,Petrol,Automatic,8,2050000
Mazda,CX-3,100903,1500,Diesel,Automatic,9,2000000
Mazda,CX-3,142000,1500,Petrol,Automatic,9,1965000
Mazda,CX-3,99000,1500,Petrol,Automatic,8,1865000
Mazda,CX-3,96000,1800,Petrol,Automatic,9,1815000
Mazda,CX-3,67000,1500,Petrol,Automatic,8,1815000
Mazda,CX-3,109000,1997,Petrol,Automatic,9,1795000
Mazda,CX-3,58004,1500,Diesel,Automatic,8,1650000
Mazda,CX-3,57000,2000,Petrol,Automatic,10,1565000
Mazda,CX-3,149000,1500,Petrol,Automatic,9,1550000
Mazda,CX-5,96000,1800,Petrol,Automatic,8,4400000
Mazda,CX-5,49000,2195,Diesel,Automatic,7,3995000
Mazda,CX-5,83000,2200,Diesel,Automatic,7,3800000
Mazda,CX-5,77000,2195,Diesel,Automatic,7,3715000
Mazda,CX-5,51000,2195,Diesel,Automatic,7,3715000
Mazda,CX-5,96000,2000,Petrol,Automatic,7,3665000
Mazda,CX-5,80000,2200,Diesel,Automatic,7,3650000
Mazda,CX-5,64000,2000,Petrol,Automatic,8,3615000
Mazda,CX-5,73000,2000,Petrol,Automatic,7,3615000
Mazda,CX-5,81000,2195,Diesel,Automatic,7,3610000
Mazda,CX-5,29000,2000,Petrol,Automatic,7,3550000
Mazda,CX-5,87000,2200,Diesel,Automatic,7,3515000
Mazda,CX-5,97000,2000,Petrol,Automatic,8,3515000
Mazda,CX-5,86000,2000,Petrol,Automatic,8,3515000
Mazda,CX-5,84000,2000,Petrol,Automatic,8,3515000
Mazda,CX-5,83000,2000,Petrol,Automatic,8,3515000
Mazda,CX-5,91000,2000,Petrol,Automatic,7,3515000
Mazda,CX-5,87000,2000,Petrol,Automatic,8,3500000
Mazda,CX-5,86000,2000,Petrol,Automatic,8,3500000
Mazda,CX-5,61000,2000,Petrol,Automatic,7,3500000
Mazda,CX-5,100000,2200,Diesel,Automatic,9,3415000
Mazda,CX-5,84000,2200,Diesel,Automatic,7,3365000
Mazda,CX-5,69000,2200,Diesel,Automatic,8,3315000
Mazda,CX-5,104000,2500,Petrol,Automatic,8,3300000
Mazda,CX-5,99000,2200,Diesel,Automatic,7,3265000
Mazda,CX-5,77000,2100,Petrol,Automatic,7,3215000
Mazda,CX-5,49000,2200,Diesel,Automatic,7,3200000
Mazda,CX-5,82000,2100,Petrol,Automatic,7,3200000
Mazda,CX-5,109000,2500,Petrol,Automatic,7,3150000
Mazda,CX-5,52919,2500,Petrol,Automatic,8,3130000
Mazda,CX-5,23000,2195,Diesel,Automatic,7,3115000
Mazda,CX-5,89000,2000,Petrol,Automatic,8,3115000
Mazda,CX-5,73000,2200,Diesel,Automatic,7,3100000
Mazda,CX-5,75000,2000,Petrol,Automatic,8,3100000
Mazda,CX-5,149000,2500,Petrol,Automatic,9,3015000
Mazda,CX-5,72000,2200,Diesel,Automatic,8,3015000
Mazda,CX-5,148000,2000,Petrol,Automatic,8,3015000
Mazda,CX-5,72000,2000,Petrol,Automatic,8,3015000
Mazda,CX-5,63000,2000,Petrol,Automatic,8,3015000
Mazda,CX-5,30000,2000,Petrol,Automatic,8,2980000
Mazda,CX-5,88000,2000,Petrol,Automatic,8,2965000
Mazda,CX-5,87000,2000,Petrol,Automatic,8,2965000
Mazda,CX-5,53000,2200,Diesel,Automatic,8,2915000
Mazda,CX-5,45000,2200,Diesel,Automatic,8,2915000
Mazda,CX-5,102000,2000,Petrol,Automatic,8,2915000
Mazda,CX-5,77000,2200,Diesel,Automatic,8,2914000
Mazda,CX-5,87000,2200,Diesel,Automatic,8,2900000
Mazda,CX-5,83000,2200,Diesel,Automatic,8,2900000
Mazda,CX-5,534000,2000,Petrol,Automatic,8,2900000
Mazda,CX-5,39853,2200,Diesel,Automatic,8,2880000
Mazda,CX-5,96000,2200,Diesel,Automatic,8,2865000
Mazda,CX-5,64000,2195,Diesel,Automatic,8,2865000
Mazda,CX-5,108000,2000,Petrol,Automatic,8,2815000
Mazda,CX-5,85000,2000,Petrol,Automatic,8,2815000
Mazda,CX-5,75000,2000,Petrol,Automatic,8,2815000
Mazda,CX-5,61000,2000,Petrol,Automatic,8,2815000
Mazda,CX-5,106000,2200,Diesel,Automatic,8,2800000
Mazda,CX-5,86000,2200,Diesel,Automatic,8,2800000
Mazda,CX-5,59000,2200,Diesel,Automatic,8,2800000
Mazda,CX-5,102000,2000,Petrol,Automatic,8,2800000
Mazda,CX-5,35000,2000,Petrol,Automatic,8,2800000
Mazda,CX-5,98000,2200,Diesel,Automatic,8,2765000
Mazda,CX-5,96000,2200,Diesel,Automatic,8,2750000
Mazda,CX-5,73000,2000,Petrol,Automatic,8,2750000
Mazda,CX-5,22000,2200,Diesel,Automatic,9,2715000
Mazda,CX-5,126000,2200,Diesel,Automatic,8,2715000
Mazda,CX-5,117000,2200,Diesel,Automatic,8,2715000
Mazda,CX-5,97000,2200,Diesel,Automatic,8,2715000
Mazda,CX-5,99000,2195,Diesel,Automatic,8,2715000
Mazda,CX-5,103000,2000,Petrol,Automatic,8,2715000
Mazda,CX-5,26000,2000,Petrol,Automatic,8,2715000
Mazda,CX-5,124000,2000,Petrol,Automatic,8,2700000
Mazda,CX-5,78000,2500,Petrol,Automatic,8,2650000
Mazda,CX-5,119020,2200,Diesel,Automatic,9,2650000
Mazda,CX-5,119000,2200,Diesel,Automatic,9,2650000
Mazda,CX-5,102000,2200,Diesel,Automatic,8,2615000
Mazda,CX-5,78000,2200,Diesel,Automatic,8,2615000
Mazda,CX-5,69000,2000,Petrol,Automatic,8,2615000
Mazda,CX-5,141000,2180,Diesel,Automatic,8,2600000
Mazda,CX-5,88000,2200,Diesel,Automatic,9,2550000
Mazda,CX-5,83500,2200,Diesel,Automatic,9,2550000
Mazda,CX-5,77000,2200,Diesel,Automatic,9,2550000
Mazda,CX-5,73000,2500,Petrol,Automatic,10,2515000
Mazda,CX-5,141000,2195,Diesel,Automatic,8,2465000
Mazda,CX-5,125000,2195,Diesel,Automatic,8,2465000
Mazda,CX-5,87000,2195,Diesel,Automatic,8,2465000
Mazda,CX-5,92770,2200,Diesel,Automatic,10,2350000
Mazda,CX-5,147000,2180,Diesel,Automatic,8,2350000
Mazda,CX-5,150178,2200,Diesel,Automatic,9,2300000
Mazda,CX-5,139000,2200,Diesel,Automatic,9,2300000
Mazda,CX-5,157000,2200,Diesel,Automatic,9,2250000
Mazda,CX-5,156000,2200,Diesel,Automatic,9,2250000
Mazda,CX-5,124000,2200,Diesel,Automatic,9,2250000
Mazda,CX-5,99561,2200,Diesel,Automatic,8,2250000
Mazda,CX-5,163000,2000,Petrol,Automatic,10,2215000
Mazda,CX-5,58000,2200,Diesel,Automatic,9,2200000
Mazda,CX-5,120000,2000,Petrol,Automatic,8,2162483
Mazda,CX-5,129506,2200,Diesel,Automatic,10,2130000
Mazda,CX-5,109770,2200,Diesel,Automatic,10,2100000
Mazda,CX-5,303000,2000,Petrol,Automatic,8,2100000
Mazda,CX-5,146000,2200,Diesel,Automatic,11,1850000
Mazda,CX-5,149000,2200,Diesel,Automatic,10,1800000
Mazda,CX-5,130000,2180,Diesel,Automatic,9,1650000
Mazda,CX-5,55000,2000,Petrol,Automatic,9,1650000
Mazda,CX-5,199004,2200,Petrol,Automatic,12,1300000
Mazda,CX-5,262517,2180,Diesel,Automatic,11,1180000
Mazda,Demio,47326,1500,Diesel,Automatic,8,1470000
Mazda,Demio,41000,1290,Petrol,Automatic,7,1400000
Mazda,Demio,125000,1300,Petrol,Automatic,8,1400000
Mazda,Demio,122000,1500,Petrol,Automatic,8,1365000
Mazda,Demio,115000,1500,Petrol,Automatic,8,1365000
Mazda,Demio,59000,1500,Petrol,Automatic,8,1365000
Mazda,Demio,75000,1496,Petrol,Automatic,8,1365000
Mazda,Demio,110000,1500,Petrol,Automatic,8,1350000
Mazda,Demio,143000,1300,Petrol,Automatic,8,1350000
Mazda,Demio,125000,1300,Petrol,Automatic,8,1350000
Mazda,Demio,123000,1300,Petrol,Automatic,8,1350000
Mazda,Demio,112005,1300,Petrol,Automatic,8,1350000
Mazda,Demio,56000,1300,Petrol,Automatic,8,1350000
Mazda,Demio,104000,1290,Petrol,Automatic,8,1350000
Mazda,Demio,89802,1290,Petrol,Automatic,8,1350000
Mazda,Demio,70000,1200,Petrol,Automatic,8,1350000
Mazda,Demio,72000,1300,Petrol,Automatic,8,1345000
Mazda,Demio,69300,2000,Diesel,Automatic,8,1330000
Mazda,Demio,38000,1500,Petrol,Automatic,8,1330000
Mazda,Demio,154000,1300,Petrol,Automatic,8,1315000
Mazda,Demio,141000,1300,Petrol,Automatic,8,1315000
Mazda,Demio,101000,1500,Petrol,Automatic,8,1300000
Mazda,Demio,149000,1300,Petrol,Automatic,8,1300000
Mazda,Demio,138000,1300,Petrol,Automatic,8,1300000
Mazda,Demio,36000,1300,Petrol,Automatic,7,1300000
Mazda,Demio,120000,1300,Petrol,Automatic,8,1295000
Mazda,Demio,92000,1300,Petrol,Automatic,8,1295000
Mazda,Demio,89000,1300,Petrol,Automatic,8,1280000
Mazda,Demio,99000,1500,Petrol,Automatic,8,1270000
Mazda,Demio,107000,1300,Petrol,Automatic,8,1270000
Mazda,Demio,96000,1300,Petrol,Automatic,8,1270000
Mazda,Demio,69000,1300,Petrol,Automatic,8,1270000
Mazda,Demio,103000,1330,Petrol,Automatic,8,1265000
Mazda,Demio,208000,1300,Petrol,Automatic,9,1265000
Mazda,Demio,89000,1300,Petrol,Automatic,9,1265000
Mazda,Demio,187000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,116000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,112000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,107000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,100000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,78000,1300,Petrol,Automatic,8,1265000
Mazda,Demio,71000,1200,Petrol,Automatic,8,1265000
Mazda,Demio,133000,1500,Diesel,Automatic,8,1250000
Mazda,Demio,95000,1500,Petrol,Automatic,8,1250000
Mazda,Demio,103000,1330,Petrol,Automatic,8,1250000
Mazda,Demio,95000,1300,Petrol,Automatic,8,1250000
Mazda,Demio,87000,1300,Petrol,Automatic,8,1250000
Mazda,Demio,96000,1500,Petrol,Automatic,8,1215000
Mazda,Demio,95000,1500,Petrol,Automatic,8,1215000
Mazda,Demio,137000,1300,Petrol,Automatic,8,1215000
Mazda,Demio,135000,1300,Petrol,Automatic,8,1215000
Mazda,Demio,125000,1300,Petrol,Automatic,8,1215000
Mazda,Demio,98000,1300,Petrol,Automatic,8,1215000
Mazda,Demio,69000,1300,Petrol,Automatic,9,1200000
Mazda,Demio,74000,1300,Petrol,Automatic,8,1200000
Mazda,Demio,81000,1300,Petrol,Automatic,8,1190000
Mazda,Demio,176000,1500,Petrol,Automatic,8,1165000
Mazda,Demio,140000,1300,Petrol,Automatic,9,1165000
Mazda,Demio,211000,1300,Petrol,Automatic,8,1165000
Mazda,Demio,106000,1300,Petrol,Automatic,8,1165000
Mazda,Demio,104000,1300,Petrol,Automatic,8,1165000
Mazda,Demio,86000,1300,Petrol,Automatic,8,1165000
Mazda,Demio,112000,1500,Diesel,Automatic,9,1120000
Mazda,Demio,76000,1300,Petrol,Automatic,9,1115000
Mazda,Demio,91000,1300,Petrol,Automatic,9,1100000
Mazda,Demio,62000,1300,Petrol,Automatic,9,1095000
Mazda,Demio,188000,1300,Petrol,Automatic,10,1065000
Mazda,Demio,167000,1300,Petrol,Automatic,9,1065000
Mazda,Demio,103000,1300,Petrol,Automatic,9,1015000
Mazda,Demio,166326,1500,Diesel,Automatic,9,1010000
Mazda,Demio,89000,1500,Petrol,Automatic,10,980000
Mazda,Demio,131000,1300,Petrol,Automatic,7,960000
Mazda,Demio,148000,1300,Petrol,Automatic,9,920000
Mazda,Demio,98000,1500,Petrol,Automatic,7,915000
Mazda,Demio,195000,1300,Petrol,Automatic,11,900000
Mazda,Demio,115000,1300,Petrol,Automatic,9,895000
Mazda,Demio,82000,1500,Petrol,Automatic,11,865000
Mazda,Demio,129000,1300,Petrol,Automatic,10,865000
Mazda,Demio,84000,1300,Petrol,Automatic,10,845000
Mazda,Demio,167000,1300,Petrol,Automatic,10,755000
Mazda,Demio,82000,1200,Petrol,Automatic,11,755000
Mazda,Demio,163000,1500,Petrol,Automatic,10,745000
Mazda,Demio,271482,1300,Petrol,Automatic,10,700000
Mazda,Demio,270523,1300,Petrol,Automatic,10,700000
Mazda,Demio,120000,1300,Petrol,Automatic,12,695000
Mazda,Demio,315481,1300,Petrol,Automatic,10,640000
Mazda,Demio,129000,1300,Petrol,Automatic,11,630000
Mazda,Demio,99000,1200,Petrol,Automatic,13,615000
Mazda,Demio,180021,1300,Petrol,Automatic,12,600000
Mazda,Demio,123000,1300,Petrol,Automatic,12,600000
Mazda,Demio,100000,1300,Petrol,Automatic,12,595000
Mazda,Demio,122000,1300,Petrol,Automatic,16,565000
Mazda,Demio,100000,1300,Petrol,Automatic,12,550000
Mazda,Demio,298316,1300,Petrol,Automatic,14,500000
Mazda,Demio,321222,1300,Petrol,Automatic,14,500000
Mazda,Demio,300000,1300,Petrol,Automatic,14,500000
Mazda,Demio,11111111,1300,Petrol,Automatic,13,500000
Mazda,Demio,352355,1300,Petrol,Automatic,12,500000
Mazda,Demio,167956,1400,Petrol,Automatic,17,400000
Mazda,Demio,243377,1300,Petrol,Automatic,12,400000
Mazda,Demio,346320,1300,Petrol,Automatic,18,320000
Mazda,Flair,122000,658,Petrol,Automatic,8,950000
Mazda,Flair,151000,650,Petrol,Automatic,8,865000
Mazda,Flair,50000,1300,Petrol,Automatic,8,850000
Mazda,Flair,83000,660,Petrol,Automatic,8,850000
Mazda,Flair,82000,660,Petrol,Automatic,8,850000
Mazda,Flair,117000,650,Petrol,Automatic,8,840000
Mazda,Flair,88000,650,Petrol,Automatic,8,815000
Mazda,Flair,144000,658,Petrol,Automatic,8,765000
Mazda,Flair,61000,658,Petrol,Automatic,8,765000
Mazda,Premacy,81000,2000,Petrol,Automatic,9,1850000
Mazda,Premacy,57000,1500,Petrol,Automatic,8,1465000
Mazda,Premacy,191000,1990,Petrol,Automatic,8,1415000
Mazda,Premacy,208000,1800,Petrol,Automatic,10,1415000
Mazda,Premacy,128843,2000,Petrol,Automatic,9,1380000
Mazda,Premacy,123763,2000,Petrol,Automatic,11,1100000
Mazda,Premacy,143055,2000,Petrol,Automatic,15,930000
Mazda,Premacy,253827,2000,Petrol,Automatic,21,380000
Mercedes-benz,A 180,130000,1600,Petrol,Automatic,7,2465000
Mercedes-benz,A 180,68000,1600,Petrol,Automatic,8,2400000
Mercedes-benz,A 180,76000,1600,Petrol,Automatic,8,2310000
Mercedes-benz,A 180,43000,1600,Petrol,Automatic,9,2300000
Mercedes-benz,A 180,46000,1600,Petrol,Automatic,8,2300000
Mercedes-benz,A 180,46000,1400,Petrol,Automatic,8,2300000
Mercedes-benz,A 180,99000,1600,Petrol,Automatic,8,2265000
Mercedes-benz,A 180,126000,1600,Petrol,Automatic,9,2065000
Mercedes-benz,A 180,139000,1595,Petrol,Automatic,9,1965000
Mercedes-benz,A 180,53000,1600,Petrol,Automatic,10,1850000
Mercedes-benz,C 180,42000,1600,Petrol,Automatic,9,3550000
Mercedes-benz,C 180,85000,1500,Petrol,Automatic,8,3000000
Mercedes-benz,C 200,82000,2000,Petrol,Automatic,8,5015000
Mercedes-benz,C 200,51000,2000,Petrol,Automatic,8,4815000
Mercedes-benz,C 200,83515,2200,Diesel,Automatic,8,4800000
Mercedes-benz,C 200,56000,1990,Petrol,Automatic,8,4300000
Mercedes-benz,C 200,152000,1800,Petrol,Automatic,8,4300000
Mercedes-benz,C 200,67000,2000,Petrol,Automatic,9,4250000
Mercedes-benz,C 200,37000,1500,Petrol,Automatic,8,4215000
Mercedes-benz,C 200,23000,1500,Petrol,Automatic,8,4215000
Mercedes-benz,C 200,29000,2000,Petrol,Automatic,8,4150000
Mercedes-benz,C 200,137805,1800,Petrol,Automatic,8,3960000
Mercedes-benz,C 200,124000,2100,Petrol,Automatic,8,3800000
Mercedes-benz,C 200,33000,1600,Petrol,Automatic,8,3550000
Mercedes-benz,C 200,58000,3000,Petrol,Automatic,13,3450000
Mercedes-benz,C 200,54000,2000,Petrol,Automatic,8,3365000
Mercedes-benz,C 200,97000,1400,Petrol,Automatic,8,3000000
Mercedes-benz,C 200,103000,1998,Petrol,Automatic,8,2415000
Mercedes-benz,C 200,73000,1800,Petrol,Automatic,11,2400000
Mercedes-benz,C 200,147000,2000,Petrol,Automatic,10,2350000
Mercedes-benz,C 200,101000,1800,Petrol,Automatic,12,2200000
Mercedes-benz,C 200,166000,1800,Petrol,Automatic,12,2180000
Mercedes-benz,C 200,148000,1600,Petrol,Automatic,9,2066250
Mercedes-benz,C 200,86578,1600,Petrol,Automatic,11,2000000
Mercedes-benz,C 200,136000,2200,Petrol,Automatic,12,1765000
Mercedes-benz,C 200,125000,1800,Petrol,Automatic,12,1750000
Mercedes-benz,C 200,126000,2000,Petrol,Automatic,19,1715000
Mercedes-benz,C 200,175000,1800,Petrol,Automatic,13,1615000
Mercedes-benz,C 200,105000,1800,Petrol,Automatic,16,1605000
Mercedes-benz,C 200,166184,1790,Petrol,Automatic,17,1400000
Mercedes-benz,C 200,100000,1500,Petrol,Automatic,22,1400000
Mercedes-benz,C 200,178000,1800,Petrol,Automatic,18,665000
Mercedes-benz,C 200,352525,2000,Petrol,Automatic,22,650000
Mercedes-benz,E 200,98000,2980,Petrol,Automatic,7,6015000
Mercedes-benz,E 200,56000,2000,Petrol,Automatic,8,5865000
Mercedes-benz,E 200,42000,2000,Petrol,Automatic,8,5815000
Mercedes-benz,E 200,158000,2000,Petrol,Automatic,8,5515000
Mercedes-benz,E 200,66000,2000,Petrol,Automatic,8,3865000
Mercedes-benz,E 200,91000,1800,Petrol,Automatic,12,2450000
Mercedes-benz,E 200,95881,1790,Petrol,Automatic,14,1850000
Mercedes-benz,E 300,60500,3500,Petrol,Automatic,13,2600000
Mercedes-benz,E 300,69000,2000,Petrol,Automatic,14,2515000
Mercedes-benz,E 300,98000,3000,Petrol,Automatic,13,2200000
Mercedes-benz,E 300,169000,3000,Petrol,Automatic,18,1815000
Mercedes-benz,E 300,83832,3000,Petrol,Automatic,15,1550000
Mercedes-benz,E 400,54000,1800,Petrol,Automatic,8,7900000
Mercedes-benz,E250,87000,2100,Petrol,Automatic,8,5915000
Mercedes-benz,E250,121000,2100,Petrol,Automatic,8,5815000
Mercedes-benz,M-Class,167000,3500,Petrol,Automatic,12,9015000
Mercedes-benz,M-Class,89996,2143,Diesel,Automatic,9,5500000
Mercedes-benz,M-Class,88020,2200,Diesel,Automatic,9,5500000
Mercedes-benz,M-Class,51674,2500,Diesel,Automatic,12,4100000
Mercedes-benz,M-Class,166000,2000,Petrol,Automatic,8,2515000
Mercedes-benz,M-Class,190473,3200,Petrol,Automatic,22,1500000
Mercedes-benz,S 300,111000,3000,Petrol,Automatic,8,8515000
Mercedes-benz,S 350,64000,3500,Petrol,Automatic,14,2615000
Mercedes-benz,S 400,100000,4000,Petrol,Automatic,9,6815000
Mercedes-benz,S 550,99000,4700,Petrol,Automatic,8,9015000
Mini,Cooper,122000,1600,Petrol,Automatic,8,2315000
Mini,Cooper,82000,1500,Petrol,Automatic,8,1980000
Mini,Cooper,130455,1990,Diesel,Automatic,8,1680000
Mini,Cooper,58034,1600,Petrol,Automatic,10,1550000
Mitsubishi,Colt,108000,1300,Diesel,Automatic,13,695000
Mitsubishi,Colt,188377,1330,Petrol,Automatic,12,550000
Mitsubishi,Delica,23000,1800,Diesel,Automatic,8,2400000
Mitsubishi,Delica,86000,1600,Diesel,Automatic,8,2265000
Mitsubishi,Delica,120000,2400,Diesel,Automatic,10,1815000
Mitsubishi,Delica,115000,1200,Diesel,Automatic,8,1415000
Mitsubishi,Delica,167789,1200,Petrol,Automatic,13,500000
Mitsubishi,Eclipse,36738,1500,Petrol,Automatic,6,4700000
Mitsubishi,Eclipse,53451,2000,Petrol,Automatic,6,2700000
Toyota,Harrier,48000,2000,Petrol,Automatic,8,3550000
Suzuki,Wagon R,144000,650,Petrol,Automatic,10,600000
Nissan,Note,179000,1300,Petrol,Automatic,8,845000
Suzuki,Alto GLX,138000,650,Petrol,Automatic,10,580000
Nissan,March,171000,1960,Petrol,Automatic,10,650000
Suzuki,Wagon R,146000,650,Petrol,Automatic,8,900000
Nissan,Dayz,152000,650,Petrol,Automatic,8,815000
Toyota,Passo,150000,996,Petrol,Automatic,7,950000
Isuzu,D-Max,78000,2500,Diesel,Automatic,4,3600000
Toyota,Hilux,68000,2393,Diesel,Automatic,4,4300000
Mazda,Demio,48000,1290,Petrol,Automatic,7,1340000
Volvo,V40,85000,1590,Petrol,Automatic,10,1400000
Daihatsu,Mira,216000,658,Petrol,Automatic,11,500000
Mazda,Demio,82000,1300,Petrol,Automatic,8,1415000
Volvo,S60,81000,2000,Diesel,Automatic,7,2515000
Toyota,Hilux,61000,2800,Diesel,Automatic,8,5900000
Volvo,V60,79000,2000,Diesel,Automatic,7,2615000
Volvo,V60,61000,2000,Diesel,Automatic,7,2615000
Volvo,V40,72000,1800,Petrol,Automatic,7,2715000
Volvo,XC60,56000,2000,Diesel,Automatic,6,5915000
Volvo,XC60,26000,2000,Diesel,Automatic,1817,4115000
Volvo,XC60,126000,2000,Diesel,Automatic,7,4115000
Nissan,X-Trail,92000,2000,Petrol,Automatic,14,1265000
Mitsubishi,RVR,140000,1800,Petrol,Automatic,9,1915000
Nissan,Dualis,142000,2000,Petrol,Automatic,15,865000
Toyota,Landcruiser prado TX,66000,3000,Petrol,Automatic,8,7515000
Mazda,CX-3,100000,1800,Diesel,Automatic,9,1715000
Nissan,Note,65000,1190,Petrol,Automatic,8,1250000
Daihatsu,Mira,128000,660,Petrol,Automatic,7,750000
Suzuki,Alto GLX,52000,650,Petrol,Automatic,9,800000
Mazda,Demio,156000,1200,Petrol,Automatic,8,1250000
Toyota,Probox,155000,1500,Petrol,Automatic,7,1250000
Toyota,Succeed,191000,1500,Petrol,Automatic,7,1250000
Toyota,Probox,141000,1500,Petrol,Automatic,7,1250000
Nissan,March,101000,1198,Petrol,Automatic,8,965000
Toyota,Landcruiser prado TX,50000,2700,Petrol,Automatic,7,6715000
Toyota,Crown Athlete,97000,2000,Petrol,Automatic,9,3000000
Nissan,Tiida,178000,1500,Petrol,Automatic,12,720000
Honda,Stepwgn Spada,141000,2000,Petrol,Automatic,10,1600000
Mitsubishi,Mirage,195000,1300,Petrol,Automatic,11,580000
Toyota,Noah,159000,2000,Petrol,Automatic,8,2615000
Hyundai,Santa Fe,65000,2200,Petrol,Automatic,7,3715000
Toyota,Probox,238000,1500,Petrol,Automatic,8,1215000
Mazda,CX-5,52000,2000,Petrol,Automatic,6,3615000
Audi,A3,107000,2000,Petrol,Automatic,8,1875000
Audi,A6,102000,2000,Petrol,Automatic,7,3315000
